Video game data	        HE0	
Video game data	        GCF 	 format used by the Steam content management system for file archives.
Video game data	        IMG 	 format used by Renderware-based Grand Theft Auto games for data storage
Video game data	        MAP 	 format used by Halo: Combat Evolved for archive compression
Video game data	        OEC 	
Video game data	        P3D 	 format for panda3d by Disney.
Video game data	        POD 	 format used by Terminal Reality
Video game data	        REP 	 .SC4Lot
Video game data	        Simcity 4	 All game plugins use this format
Video game data	        SMZIP 	 themes and announcer packs.
Video game data	        VVVVVV - format used by VVVVVV	7
Video game data	 Binarized file used for compiled models	
Video game data	Video game storage media	
Video game data		 V64
Video game data		
Video game data	 used for levels on Poing!PC	 The Sims 2
Video game data	    JAG	 .j64)
Video game data	    BIN 	 Wii (.bin)
Video game data	    GCM 	
Video game data	    NDS 	 Nintendo DS (.nds)
Video game data	    GB 	 Game Boy (.gb) (this applies to the original Game Boy and the Game Boy Color)
Video game data	 format used by OE-Cake for scene data storage.	
Video game data	        GBC 	
Video game data	        GBA 	 Game Boy Advance (.gba)
Video game data	 used by Blizzard Entertainment for scenario replays in StarCraft.	 commonly with different file extensions
Video game data	    GBA 	BIN 
Video game data	 ZIP-based package for Stepmania songs	78
Video game data	        SAV 	
Video game data	        SGM 	
Video game data	 Visual Boy Advance Save States (.sgm)	 Z64
Video game data	    N64	
Video game data	 Nintendo 64 (.n64	
Video game data	        PJ 	
Video game data	 Atari Jaguar (.jag	
Video game data	    NES 	 Nintendo Entertainment System (.nes)
Video game data	 GameCube (.gcm)	
Video game data	        FDS 	
Video game data	        JST 	 Jnes Save States (.jst)
Video game data	        FC? 	SNA 
Video game data	 Game Boy Color (.gbc)	
Video game data	    GG 	
Video game data	    SMS 	 Sega Master System (.sms)
Video game data	    SMD	SFC 
Video game data	    SMC	 Super NES (.smc
Video game data	 Game Boy Advance Saved Data Files (.sav)	
Video game data	        FIG 	 Super Famicom (Japanese releases are rarely .fig
Video game data	        SRM 	 .v64
Video game data	        ZST 	 ZSNES Save States (.zst
Video game data	        FRZ 	 .000-.008)
Video game data	 Project 64 Save States (.pj)	
Video game data	    PCE 	 TurboGrafx-16/PC Engine (.pce)
Video game data	    NPC 	 Virtual Server
Video game data	    TZX 	
Video game data	 Famicom Disk System (.fds)	 (for snapshots of the emulator RAM)
Video game data	        TAP (for tape images without copy protection)	 (for disk images)
Video game data	        Z80	
Video game data	        DSK 	 Commodore 64 (.tap) (for tape images including copy protection)
Video game data	 Sega Game Gear (.gg)	 GSX
Video game data	    TAP 	
Video game data	 Mega Drive/Sega Genesis (.smd or .bin)	 DSK 
Video game data	        T64 	
Video game data	        D64 	 GZip-compressed version of the above.
Video game data	        CRT 	 Disk Masher System
Video game data	 Super NES Saved Data Files (.srm)	 .zs1-.zs9
Video game data	    ADF 	STD 
Video game data	 Snes9X Save States (.frz	
Video game data	        ADZ 	CFG 
Video game data	        DMS 	 Virtual Floppy Disk (.vfd)
Virtual machines	Microsoft Virtual PC	
Virtual machines	 Virtual Undo Disk (.vud)	 Virtual Machine Saved State (.vsv)
Virtual machines	    VFD 	 Virtual Machine Disk (.vmdk
Virtual machines	    VHD 	 Virtual Machine BIOS (.nvram)
Virtual machines	    VUD 	 Virtual Machine paging file (.vmem)
Virtual machines	    VMC 	 Virtual Machine team data (.vmtm)
Virtual machines	EMC VMware ESX	 Virtual Machine configuration (.vmx
Virtual machines	    LOG 	 Virtual Machine team configuration (.vmxf)
Virtual machines	    VMDK	
Virtual machines	    NVRAM 	
Virtual machines	    VMEM 	 Document Type Definition (standard)
Virtual machines	    VMSD 	
Virtual machines	    VMSN 	
Virtual machines	    VMSS	 Virtual Machine hard disk (.hdd)
Virtual machines	    VMTM 	 Virtual Machine preferences/configuration (.pvs)
Virtual machines	    VMX	 Virtual Machine saved state (.sav)
Virtual machines	    VMXF 	
Virtual machines	Virtualbox	
Virtual machines	    VDI 	 .dsk)
Parallels Workstation	    HDD 	
Parallels Workstation	    PVS 	
Parallels Workstation	    SAV 	
Qemu	    COW - Copy-on-write	 .cfg)
Qemu	    QCOW - QEMU copy-on-write Qcow	
Qemu	    QCOW2 - QEMU copy-on-write - version 2 Qcow	
Qemu	    QED - QEMU enhanced disk format	
Webpage	    Static	 MUST be public and free
Webpage	        dtd	
Webpage	        XML 	 (.xml) 
Webpage	        HTML 	 (.html
Webpage	        XHTML 	 (.xhtml
Webpage	        MHTML 	 (.mht
Webpage	        MAF 	 (.maff) — web archive based on ZIP
Webpage	    Dynamically generated	 other web standards-based file formats
Webpage	        ASP 	 other web standards-based file formats
Webpage	        ASPX 	 other web standards-based file formats
Webpage	        ADP 	 other web standards-based file formats
Webpage	        BML 	 other web standards-based file formats
Webpage	        CFM 	 other web standards-based file formats
Webpage	        CGI 	 other web standards-based file formats
Webpage	        iHTML 	
Webpage	        JSP 	 AU OER TOOL
Webpage	        Lasso 	
Webpage	        PL 	" So called ""portable"" SPSS files, readable by PSPP"
Webpage	        PHP 	
Webpage	        RNA 	 public key file generated from some private key file by ssh-keygen or puttygen
Webpage	        R 	 .xht) 
Webpage	        RNX 	 .mhtml) 
Webpage	        SSI 	
Webpage	        SSI 	 Virtual encrypted disk container
XML	 markup language	 TopicCrunch SEO Project file holding keywords
XML	 markup language	 Character file from The Only Sheet
XML	 markup language	 Temporary file
XML	 markup language	 used by Internet Explorer to save Favorites
XML	 markup language	    Markdown 
XML	 markup language	    Shuttle 
XML	 markup language	 based on xml and used in kindergartens and schools
		 Open Educational Resource editor
	Cursors	
	 Used for running MS-DOS programs under Windows	
	    ANI 	
	    CUR 	 suitable for publishing.
	    Smes 	
	 Compressed file to exchange media elements with PSALMO	
	 File containing RISE generated information model evolution	
		created by TrueCrypt
Financial records	    MYO 	 domain and search engine settings (ASCII);
Financial records	    MYOB 	
Financial records	    TAX 	
Financial records	    YNAB 	
